FROMCOMID,TOCOMID
7629642,7629628
7629644,7629642
7629648,7629644
7629654,7629648
7629658,7629654
7629658,7629652
7629674,7629658
7629686,7629674
7629716,7629686
7625522,7625520
7625530,7625528
7625504,7625536
7625536,7625534
7629650,7629648
7629662,7629658
7629670,7629662
7629664,7629662
7629690,7629686
7629702,7629690
7629692,7629690
7629688,7629674
7629696,7629688
7629704,7629688
7629652,7629644
7629682,7629642
7629628,7629624
7625514,7625510
7625556,7625514
7629626,7625556
7625554,7625514
7629638,7625554
7625428,7626198
7625430,7625428
7625940,7625430
7625944,7625430
7625946,7625428
7625938,7626196
7625392,7625938
7625398,7625392
7625402,7625398
7625394,7625392
7625410,7625938
7625372,7625930
7625926,7626168
7625354,7625926
7625342,7625926
7625918,7626166
7625914,7626346
7625910,7626156
7625892,7626136
7625878,7626096
7625264,7625878
7625236,7625878
7625862,7626062
7625852,7626030
7625268,7625866
7625866,7626052
7625270,7626098
7625260,7626092
7625280,7625260
7625266,7625260
7625254,7626070
7625224,7626064
7625188,7626040
7625186,7626004
7625226,7626018
7625230,7626058
7625258,7626086
7625288,7625272
7625298,7625288
7625310,7625298
7625324,7625310
7625350,7625324
7625370,7625324
7625316,7625310
7625306,7625298
7625294,7625288
7625894,7625272
7625278,7637450
7637450,7626124
7626124,7626122
7625282,7625278
7625292,7625282
7625330,7625292
7625348,7625330
7625376,7625348
7625382,7625376
7625388,7625382
7625412,7625388
7625452,7625412
7625484,7625452
7625498,7625484
7625508,7625498
7625540,7626238
7625538,7625508
7626238,7625538
7629634,7625544
7629646,7629634
7625544,7625540
7625296,7625282
7625302,7625296
7625300,7625296
7625344,7625322
7625322,7625300
7625312,7625300
7625318,7625292
7625364,7625348
7625384,7625376
7625406,7625384
7625440,7625406
7625400,7625384
7625420,7625400
7625936,7625400
7625416,7625406
7625460,7625452
7625948,7625460
7625482,7625948
7625474,7625460
7625502,7625474
7625494,7625474
7625512,7625498
7629656,7625546
7625546,7625540
7625524,7625508
7625496,7625484
7625438,7625412
7625442,7625438
7625448,7625442
7625486,7625462
7625462,7625448
7625478,7625442
7625500,7625478
7625446,7625448
7625436,7625438
7625404,7625388
7625408,7625934
7625934,7625382
7625352,7625330
7625368,7625352
7625386,7625368
7625378,7625352
7625308,7625278
7625338,7625308
7625320,7625308
7625916,7626154
7626154,7626152
7625328,7626148
7626148,7626150
7625340,7625328
7625374,7625340
7625390,7625374
7625362,7625328
7625928,7625340
7625356,7626262
7626262,7626266
7625366,7626352
7626352,7626350
7625334,7626314
7626314,7626344
7625326,7626332
7626332,7626342
7625304,7626330
7626330,7626340
7625244,7625304
7625222,7625244
7625242,7625304
7625906,7626146
7626146,7626144
7626142,7626140
7625902,7626142
7625274,7625902
7625888,7625902
7625252,7625256
7625212,7625238
7626056,7625212
7625204,7626046
7626046,7626056
7625200,7626048
7626048,7626056
7625196,7625214
7625172,7625180
7625078,7625150
7625824,7625078
7625096,7625078
7625056,7625080
7625030,7625056
7625028,7625056
7625788,7624970
7624934,7624956
7624966,7624962
7625036,7625038
7625068,7625058
7625144,7625154
7625138,7625142
7625130,7625140
7625050,7625074
7624980,7625012
7625042,7625052
7625076,7625828
7625088,7625834
7625110,7625122
7625134,7625132
7625148,7625146
7625210,7625148
7625166,7625148
7625184,7625152
7625182,7625158
7625216,7625174
7625234,7625198
7625240,7625246
7625248,7625250
7625262,7625882
7625208,7626044
7625206,7625208
7625192,7625206
7625162,7625192
7625160,7625192
7625194,7625206
7625190,7625194
7625220,7625208
7626240,7625220
7625202,7626034
7625128,7625992
7625120,7625990
7625090,7625098
7625094,7625092
7625004,7624996
7624988,7624960
7624922,7624926
7624846,7624896
7624828,7624846
7624818,7624846
9541437,9541453
9541445,9541441
9541441,9541437
9541443,9541445
9544179,9541443
9544205,9544179
9544237,9544205
9541363,9541439
9541439,9541437
9541449,9541363
9541361,9541435
9541435,9541441
9543489,9544229
9544229,9544237
9543441,9544189
9544189,9544227
9543287,9543457
9543457,9544207
9544207,9544205
9543431,9544177
9544177,9544179
9544321,9543431
9541355,9541359
9541357,9541359
9541447,9541357
9541451,19947686
9541453,9541451
9541359,9541433
9541433,9541453
9544227,9544237
9544191,9544227
3747896,19947686
3747880,3747896
3747870,3747882
3747866,3747870
3747858,3747866
3747852,3747864
3747864,3747858
3747850,3747852
3747846,3747850
3747838,3747846
3747834,3747838
3747372,3747780
3747364,3747372
3747724,3747364
3747340,3747724
3747342,3747340
3749780,3749792
3749764,3749780
3750792,3749764
3749696,3750792
3749716,3749696
3749718,3749716
3749674,3749718
3749636,3749674
3749196,3749286
3748714,3748736
3748680,3748714
3748670,3748680
3748670,3748694
3746000,3748438
3745906,3746000
3745196,3745906
3745192,3745196
3745188,3745192
3745186,3745188
3745180,3745186
3745176,3745180
3745170,3745176
3745876,3745968
3746180,3745876
3754610,3745830
3745830,3746180
3745138,3754610
3745134,3745138
3745128,3745134
3745120,3745128
3746144,3745760
3745744,3746144
3746124,3745744
3745726,3746124
3746278,3745726
3746276,3746278
3754608,3746276
3745066,3754608
3745062,3745066
3745054,3745062
3745668,3754606
3745048,3745054
3754606,3745048
3745640,3746198
3745634,3745640
3750892,3750894
3751046,3750892
3747404,3747774
3747722,3747404
3747324,3747722
3747310,3747324
3747302,3747310
3747302,3747354
3747294,3747302
3747282,3747294
3747282,3747296
3747272,3747282
3747260,3747272
3747216,3747260
3747186,3747216
3747154,3747186
3747144,3747154
3747122,3747144
3747118,3747122
3747116,3747118
3747114,3747116
3747104,3747114
3747086,3747104
3747072,3747086
3747064,3747072
3747756,3747064
3747046,3747756
3747034,3747046
3747006,3747034
3745262,3747006
3745228,3745262
3747156,3747186
3747022,3747918
3747012,3747022
3747004,3747012
3745916,3746000
3745210,3754614
3754614,3745916
3745216,3745210
3745190,3745180
3745208,3745190
3746152,3746232
3746150,3746152
3745118,3746150
3749686,3749696
3747230,3754628
3754628,3749686
3747226,3747230
3747204,3747226
3747196,3747204
3747180,3747196
3747160,3747180
3747152,3747160
3747124,3747152
3747090,3747124
3747060,3747090
3747038,3747060
3747024,3747038
3746998,3747024
3745244,3746998
3745222,3745244
3747280,3747272
3747270,3747280
3747256,3747270
3747252,3747256
3747250,3747252
3747240,3747250
3747210,3747240
3747206,3747210
3747200,3747206
3750970,3748678
3748678,3748714
3754654,3748494
3748494,3750970
3746996,3754654
3745742,3745744
3745352,3745106
3745090,3745352
3745084,3745090
3745074,3745084
3746140,3745760
3745614,3745616
3747718,3747282
3747234,3747718
3747222,3747234
3747184,3747222
3747166,3747184
3747078,3747166
3747054,3747078
3747018,3747054
3745660,3745680
3747400,3747770
3747322,3747400
3747304,3747322
3747292,3747304
3747278,3747292
3749602,3749626
3749480,3749574
3749480,3749492
3749454,3749480
3749350,3749388
3749348,3749350
3745586,3745594
3745836,3745876
3749720,3749716
3749722,3749720
3749722,3749768
3748528,3748534
3748502,3748528
3754616,3746002
3746002,3748468
3748468,3748502
3745224,3754616
3747190,3747216
3747194,3747190
3747176,3747194
3747142,3747176
3747068,3747142
3745608,3745612
3745606,3745598
3746112,3745720
941140072,941140034
941140074,941140035
3749494,3749608
3748640,3748748
3748640,3748774
3749288,3749340
3749390,3749392
3749418,3749466
3749624,3749676
3748748,3748876
3751044,3750892
3749788,3749800
3749788,3749786
3749800,3749908
3749786,3749794
3747626,3747894
3747892,3747886
3747894,3747892
3747628,3747626
3747612,3747628
3747616,3747612
3747636,3747616
3747640,3747636
3747632,3747640
3750510,3754652
3747638,3747632
3754652,3747638
3750512,3750510
3750506,3750512
3747610,3747628
3747750,3747610
3747750,3747620
3747608,3747612
3747618,3747616
3747634,3747636
3747624,3747640
3747622,3747624
3747602,3747622
3747604,3747906
3750500,3754650
3747630,3747632
3754650,3747604
3747906,3747630
3750496,3750500
3747586,3754646
3754646,3747594
3754648,3750974
3750974,3750496
3747594,3754648
3750498,3750500
3750504,3750512
3750490,3750504
3750492,3750504
3750488,3750492
3750486,3750492
3750520,3750510
3750514,3750520
3750528,3750514
3750516,3750514
3750522,3750516
3750524,3750522
3750968,3750524
3750518,3750516
3750526,3750522
3747642,3747626
3747648,3747642
3747904,3747648
3747644,3747642
3747650,3747644
3747646,3747644
3747620,3747884
3747884,3747888
3747748,3747868
3747868,3747870
3747590,3747860
3747860,3747858
3747588,3747854
3747854,3747864
3747570,3747554
3747582,3747554
3747548,3747836
3747836,3747838
3747550,3747548
3750476,3754644
3747546,3747550
3754644,3747546
3750474,3754642
3747544,3747550
3754642,3747544
3747562,3747548
3747574,3747562
3747564,3747562
3747538,3747824
3754640,3747532
3747532,3747822
3750454,3754640
3747530,3754670
3750410,3750946
3750386,3747810
3750946,3750386
3750422,3750944
3750494,3750422
3750494,3750424
3750466,3750422
3750466,3750424
3750472,3750466
3750424,941140056
3750438,3750428
3750428,3750948
3750426,3750950
3750390,3750930
3745692,3745698
3745682,3745690
3745664,3745680
3750262,3750890
3750228,3750882
3750242,3750228
3750242,3750222
3750236,3750242
3750234,3750242
3750162,3750234
3750222,941140057
3750200,941140075
3750152,3750200
3750154,3750200
3750086,3750154
3750092,3750154
3750088,3754638
3747408,3747782
3754638,3747408
3750078,3750088
3750094,3750088
3747332,3747362
3747362,3747364
3747344,3747724
3747312,3747762
3747316,3747760
3747284,3747316
3747286,3747316
3747338,3747340
3747318,3747338
3747266,3747318
3747268,3747318
3747334,3747342
3747238,3747230
3747214,3747226
3747178,3747196
3747188,3747178
3747174,3747178
3747150,3747160
3747058,3747090
3747026,3747038
3745220,3745244
3747000,3747024
3745242,3747000
3745234,3745242
3745232,3745242
3747040,3747060
3747754,3747040
3747028,3747754
3747710,3747124
3747126,3747152
3747162,3747180
3747198,3747204
3747172,3747198
3747170,3747198
3749634,3749674
3749594,3749636
3749584,3749594
3749434,3749584
3747110,3754626
3749222,3749434
3754626,3749222
3747094,3747110
3749582,3749594
3749432,3749584
3749220,3749434
3749462,3749472
3749338,3749370
3749308,3749338
3749118,3749286
3749032,3749118
3749010,3749032
3748998,3749010
3749004,3749010
3748960,3749004
3754624,3750972
3747062,3754624
3750972,3748960
3747042,3747062
3747898,3747042
3747044,3747062
3748962,3749004
3749008,3749032
3749042,3749118
3748978,3749042
3748980,3749042
3748936,3748980
3748890,3748936
3748890,3748938
3748756,3748890
3748676,3748756
3748674,3748756
3748758,3748890
3748938,3748980
3748466,3748502
3748456,3748466
3748456,3748490
3748490,3748528
3745206,3745210
3745198,3745192
3745204,3745198
3745200,3745198
3745202,3745190
3745184,3745176
3745182,3745186
3745178,3745188
3745194,3745196
3745172,3745194
3745174,3745194
3745834,3746180
3745140,3754612
3754612,3745834
3745152,3745140
3745150,3745152
3745156,3745150
3745162,3745156
3745158,3745162
3745164,3745162
3745168,3745164
3745154,3745156
3745148,3745150
3745146,3745152
3745142,3745140
3745132,3745138
3745126,3745134
3745124,3745128
3745752,3746144
3745756,3745752
3745100,3745106
3745086,3745090
3745072,3745084
3745370,3746282
3745078,3745370
3745350,3746282
3745076,3745370
3745064,3745066
3745060,3745064
3745050,3745060
3745052,3745060
3745058,3745064
3745044,3745360
3745046,3745054
3745360,3745046
3745636,3745640
3745348,3754604
3745638,3746196
3754604,3745638
3745650,3746200
3745056,3745062
3745728,3746124
3746154,3746152
3745770,3746154
3748692,3748716
3748694,3748716
3748716,3748736
3749590,3749626
3749346,3749388
3749400,3749350
3749402,3749400
3749402,3749456
3749398,3749454
3749398,3749426
3749456,3749480
3749574,3749602
3749768,3749780
3749808,3749792
3747726,3747372
3747360,3747726
3749986,3754634
3754634,3747360
3749970,3749986
3749962,3749970
3749964,3749962
3749964,3749972
3750004,3749964
3749984,3750004
3749934,3749984
3749902,3749934
3749958,3749970
3749954,3749964
3749974,3749954
3749938,3749954
3749976,3750004
3750962,3749976
3749812,3749902
3749904,3749934
3749956,3749984
3749972,3749986
3747366,3747726
3750030,3754636
3747368,3747366
3754636,3747368
3747376,3747366
3747430,3747798
3747328,3747766
3747390,3747430
3747766,3747390
3747392,3747430
3747320,3747400
3747276,3747320
3747248,3747276
3747274,3747320
3747262,3747274
3747246,3747758
3747758,3747262
3747264,3747274
3747290,3747304
3747306,3747322
3747402,3747768
3747326,3747722
3747308,3747324
3747298,3747308
3747300,3747308
3747314,3747280
3747288,3747256
3747720,3747252
3747244,3747250
3747254,3747244
3747242,3747244
3747228,3747240
3747202,3747206
3747208,3747210
3747258,3747270
3747232,3747258
3747716,3747258
3747164,3747144
3747158,3747118
3747112,3747116
3747148,3747112
3747130,3747112
3747106,3747114
3747082,3747084
3747084,3747104
3747070,3747086
3747056,3747070
3745230,3745262
3745260,3747008
3747008,3747034
3747036,3747046
3747066,3747072
3746992,3747066
3745258,3746992
3745212,3745258
3745214,3745258
3745366,3745214
3745256,3746994
3746994,3747066
3745364,3745256
3745226,3745364
3745368,3745226
3747120,3747122
3747146,3747154
3747020,3747918
3745254,3747010
3747010,3747022
3745218,3745362
3745362,3745254
3747002,3747012
3746988,3747002
3745252,3746988
3746990,3747002
3745250,3746990
3745246,3747908
3747908,3747004
3745358,3745246
3745236,3745246
3747192,3747190
3747138,3747176
3747088,3747138
3747212,3747194
3747714,3747212
3747714,3747218
3747218,3747260
3747182,3747222
3747052,3747078
3747050,3747052
3747032,3747050
3747048,3747052
3747030,3747050
3747016,3747054
3747080,3747166
3747168,3747184
3747098,3747168
3747100,3747102
3747102,3747098
3747096,3747168
3747092,3747098
3747224,3747234
3747220,3747224
3747220,3747236
3747236,3747718
3747296,3747302
3747354,3747404
3747370,3747416
3747416,3747772
3747448,3747784
3747462,3747792
3747450,3747462
3747442,3747450
3747434,3747442
3747428,3747434
3747418,3747428
3747406,3747418
3747396,3747406
3747458,3747462
3747788,3747458
3747472,3747468
3747468,3747788
3747438,3747442
3747446,3747438
3747474,3747446
3747466,3747446
3747470,3747466
3747460,3747436
3747436,3747438
3747420,3747428
3747454,3747420
3747452,3747420
3747410,3747418
3747412,3747410
3747728,3747398
3747398,3747412
3747432,3747728
3747456,3747410
3747424,3747728
3747414,3747412
3747394,3747406
3747426,3747434
3747374,3747730
3747730,3747426
3747422,3747426
3747384,3747388
3747388,3747422
3747386,3747422
3747382,3747386
3747356,3747382
3747348,3747356
3747380,3747386
3747352,3747380
3747350,3747380
3747358,3747382
3747346,3747358
3747444,3747450
3747378,3747440
3747440,3747444
3747732,3747444
3747734,3747794
3747476,3747734
3747560,3747844
3747844,3747850
3747902,3747560
3747576,3747848
3747848,3747852
3747572,3747576
3747556,3747576
3747568,3747842
3747842,3747866
3747566,3747568
3747552,3747568
3747596,3747872
3747872,3747882
3747592,3747596
3747592,3747600
3747600,3747874
3747874,3747890
3747606,3747876
3747876,3747880
3747558,3747606
3747526,3747558
3747516,3747526
3747514,3747516
3747510,3747514
3747506,3747510
3747506,3747512
3747502,3747506
3747498,3747502
3747486,3747498
3747482,3747486
3747478,3747482
3747740,3747478
3747524,3747510
3747524,3747512
3747504,3747506
3747500,3747504
3747520,3747504
3747496,3747502
3747484,3747486
3747746,3747478
3747742,3747746
3747744,3747746
3747738,3747482
3747736,3747498
3747512,3747514
3747508,3747516
3747494,3747508
3747488,3747494
3747480,3747488
3747492,3747508
3747490,3747494
3747522,3747526
3747518,3747522
3747528,3747522
3747536,3747828
3747542,3747558
3747830,3747542
3747828,3747830
3747900,3747536
3747580,3747606
3747584,3747580
3747578,3747580
3747614,3747878
3747878,3747896
3745160,3745164
3747076,3747708
3748612,3748640
3748612,3748664
3748736,3748876
3749188,3749202
3749188,3749212
3749266,3749346
3749202,3749196
3749202,3749210
3749210,3749288
3749286,3749340
3749370,3749390
3749370,3749414
3749392,3749398
3749392,3749420
3749414,3749466
3749426,3749418
3749472,3749608
3749492,3749494
3749492,3749572
3749606,3749636
3749626,3749676
3749784,3749794
3749794,3749908
3754632,3747336
3747336,3747342
3749908,3754632
3747890,3747880
3747888,3747886
3747886,3747890
3747882,3747888
3749792,3749788
3749792,3749784
3749608,3749624
3749608,3749606
3749466,3749472
3749340,3749370
3748876,3749000
3748664,3748670
3748664,3748692
3747910,3747004
3745248,3747910
3745106,3745742
3749676,3749718
3749572,3749602
3749420,3749418
3749388,3749392
3747598,3751052
3751052,3750496
3747914,3747920
3750436,3747914
3750432,3747916
3747916,3747912
3747074,3750978
3750978,3748960
3746286,3754620
3745240,3746286
3754620,3750970
3745110,3746284
3746284,3745742
3746282,3745726
3745068,3746280
3746280,3746278
3749212,3749288
25333560,3747156
3747554,3747840
3747840,3747846
3747708,25333560
3747918,3747708
3747768,3747778
3747770,3747778
3747772,3747776
3747774,3747776
3747782,3747802
3747786,3747790
3747792,3747796
3747796,3747800
3747800,3747804
3747818,3747814
3747816,3747820
3747814,3747816
3747812,3747816
3747810,3747812
3747808,3747812
3747806,3750896
3747804,3747806
3747802,3747806
3750902,3750912
3750898,3750914
3750896,3750914
3750894,3750902
3750890,3750898
3750888,3750898
